Division,National Section ID,Section Number,National Subsection ID,Subsection Number,National Article Title,National Sentence Number,National Sentence Text
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Rain Load,es007873,"Except as provided in es007874, the specified load, S, due to the accumulation of rainwater on a surface whose position, shape and deflection under load make such an accumulation possible, is that resulting from the one-day rainfall determined in conformance with ep001021.1.3 and applied over the horizontal projection of the surface and all tributary surfaces. (See en000179.)"
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Rain Load,es001438,"The provisions of es007873 apply whether or not the surface is provided with a means of drainage, such as rainwater leaders."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Rain Load,es008630,"Except as provided in es007867, loads due to rain need not be considered to act simultaneously with loads due to snow. (See en001145.)"
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Rain Load,es007874,"Where scuppers are provided as secondary drainage systems and where the position, shape and deflection of the loaded surface make an accumulation of rainwater possible, the loads due to rain shall be the lesser of either the one-day rainfall determined in conformance with ep001021.1.3 or a depth of rainwater equal to 30 mm above the bottom of the scuppers, applied over the horizontal projection of the surface and tributary areas."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Multi-level Roofs,es014389,"The drifting load of snow on a roof adjacent to a higher roof shall be taken as trapezoidal, as shown in ea000045f1, and the accumulation factor, Ca, shall be determined as follows:Ca=Ca0-Ca0-1x/xd for0≤x≤xd,orCa=1.0forx>xdwhere Ca0 = peak value of Ca at x = 0 determined in accordance with Sentences es014391 to es014392 and as shown in ea000045f2, x = distance from roof step as shown in ea000045f1, and xd = length of drift determined in accordance with es014390 and as shown in ea000045f1."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Multi-level Roofs,es014390,"The length of the drift, xd, shall be calculated as follows:xd=5CbSsgCa0-1where γ = specific weight of snow as specified in ea000053"
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Multi-level Roofs,es014391,"Except as provided in es013696, the value of Ca0 for each of Cases I, II and III shall be the lesser ofCa0=bghCbSsandCa0=FCbwhereβ = 1.0 for Case I, and 0.67 for Cases II and III, h = difference in elevation between the lower roof surface and the top of the parapet on the upper roof as shown in ea000045f1, andF=0.35bglcs-5h'pSs+Cb, butF≤5forCws =1.0whereCws = value of Cw applicable to the source of drifting,lcs = characteristic length of the source area for drifting, defined as lcs=2ws-w2sls, where ws and ls are respectively the shorter and longer dimensions of the relevant source areas for snow drifting shown in ea000045f2 for Cases I, II and III, andh'p=hp-0.8 Ssg,but0≤h'p≤lcs5wherehp = height of the roof perimeter parapet of the source area, to be taken as zero unless all the roof edges of the source area have parapets."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Multi-level Roofs,es013696,"Where h ≥5 m, the value of Ca0 for Case I is permitted to be taken as Ca0=25-h20 FCb-1 +1for5m≤h≤25 m,andCa0=1for h>25m"
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Multi-level Roofs,es014392,"The value of Ca0 shall be the highest of Cases I, II and III, considering the different roof source areas for drifting snow, as specified in Sentences es014391 and es013696 and Figure ea000045f2."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Horizontal Gap between a Roof and a Higher Roof,es014393,"Where the roof of one building is separated by a distance, a, from an adjacent building with a higher roof as shown in ea000045f1, the influence of the adjacent building on the value of the accumulation factor, Ca, for the lower roof shall be determined as follows: if a > 5 m, the influence of the adjacent building on Ca for the lower roof can be ignored, and if a ≤ 5 m, Ca for the lower roof shall be calculated in accordance with ea000045 for values of x ≥ a."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Areas Adjacent to Roof Projections,es014394,"Except as provided in Sentences es014395 and es014396, the accumulation factor, Ca, for areas adjacent to roof-mounted vertical projections shall be calculated in accordance with es014389 using the following values for the peak accumulation factor, Ca0, and the drift length, xd: Ca0 shall be taken as the lesser of 0.67ghCbSs andgl07.5CbSs+1, and xd shall be taken as the lesser of 3.35h and (2/3)l0, whereh = height of the projection, and l0 = longest horizontal dimension of the projection. (See en000888.)"
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Areas Adjacent to Roof Projections,es014395,Ca is permitted to be calculated in accordance with ea000045 for larger projections. (See en000890.)
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Areas Adjacent to Roof Projections,es014396,"Where the longest horizontal dimension of the roof projection, l0, is less than 3 m, the drift surcharge adjacent to the projection need not be considered."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Snow Drift at Corners,es014397,The drift loads on the lower level roof against the two faces of an outside corner of an upper level roof or roof obstruction shall be extended radially around the corner as shown in ea000048f1 and may be taken as the least severe of the drift loads lying against the two faces of the corner.
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Snow Drift at Corners,es014398,The drift loads on the lower level roof against the two faces of an inside corner of an upper level roof or a parapet shall be calculated for each face and the higher of the two loads shall be applied where the drifts overlap as shown in ea000048f2
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Gable Roofs,es014399,"For all gable roofs, the full and partial load cases defined in ea000641 shall be considered."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Gable Roofs,es014400,"For gable roofs with a slope α > 15°, the unbalanced load case shall also be considered by setting the values of the accumulation factor, Ca, as follows: on the upwind side of the roof peak, Ca shall be taken as 0, and on the downwind side of the roof peak, Ca shall be taken as 0.25 + α/20, where 15° ≤ α ≤ 20°, and 1.25, where 20° < α ≤ 90°."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Gable Roofs,es014401,"For all gable roofs, the slope factor, Cs, shall be as prescribed in Sentences es001431 and es001432."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Gable Roofs,es014402,"For all gable roofs, the wind exposure factor, Cw, shall be as prescribed in Sentences es001429 and es007869 for the full and partial load cases, and 1.0 for the unbalanced load case referred to in es014400."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,"Arch Roofs, Curved Roofs and Domes",es014403,"For all arch roofs, curved roofs and domes, the full and partial load cases defined in ea000641 shall be considered."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,"Arch Roofs, Curved Roofs and Domes",es014404,"For arch roofs, curved roofs and domes with a rise-to-span ratio h/b > 0.05 (see ea000050f1), the load cases provided in Sentences es014405 to es014409 shall also be considered."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,"Arch Roofs, Curved Roofs and Domes",es014405,"For arch roofs with a slope at the edge αe ≤ 30° (see ea000050f1 and et000061), Ca shall be taken as 0 on the upwind side of the peak, and on the downwind side of the peak, taken asCa=xh0.03Cbb2 for0.05<hb ≤0.12andCa=4xCbb forhb>0.12wherex = horizontal distance from the roof peak, h = height of arch, and b = width of arch."
